product_id,industry_id,exposure_score,rank
0,16325,13,1531.0
0,16325,13,1532.0
0,16471,11,1675.0
0,16455,7,1952.0
0,16460,5,2074.0
0,16081,241,127.0
0,16669,31,682.0
0,16473,30,711.0
0,16081,14,1461.0
0,16049,22,1007.0
0,16223,21,1048.0
0,16222,105,207.0
0,16222,6,2018.0
0,16136,5,2075.0
0,16136,18,1206.0
0,16292,7,1953.0
0,16292,1,2325.0
0,16292,11,1676.0
0,16638,1,2326.0
0,16694,5,2076.0
0,16476,1,2327.0
0,16144,40,464.0
0,16146,40,465.0
0,16706,15,1386.0
0,16377,2,2222.0
0,16480,2,2223.0
0,16314,142,171.0
0,16298,1,2328.0
0,16298,23,963.0
0,16706,8,1891.0
0,16194,25,887.0
0,16423,17,1261.0
0,16730,54,322.0
0,16194,30,712.0
0,16175,31,683.0
0,16175,50,349.0
0,16159,12,1594.0
0,16386,36,544.0
0,16253,33,629.0
0,16186,24,933.0
0,16128,1,2329.0
0,16583,1,2330.0
0,16583,19,1141.0
0,16669,13,1533.0
0,16752,32,658.0
0,16752,15,1387.0
0,16409,30,713.0
0,16109,30,714.0
0,16109,20,1100.0
0,16148,20,1101.0
0,16483,35,568.0
0,16102,36,545.0
0,16102,23,964.0
0,16133,22,1008.0
0,16133,29,753.0
0,16488,9,1817.0
0,16488,17,1262.0
0,16488,19,1142.0
0,16488,25,888.0
0,16485,26,849.0
0,16093,9,1818.0
0,16405,11,1677.0
0,16332,17,1263.0
0,16490,46,377.0
0,16520,44,403.0
0,16579,38,509.0
0,16520,87,235.0
0,16491,14,1462.0
0,16490,9,1819.0
0,16490,100,214.0
0,16491,18,1207.0
0,16494,29,754.0
0,16494,36,546.0
0,16450,12,1595.0
0,16446,1,2331.0
0,16446,240,128.0
0,16450,240,129.0
0,16724,240,130.0
0,16446,17,1264.0
0,16730,25,889.0
0,16186,48,360.0
0,16175,37,527.0
0,16180,43,413.0
0,16495,43,414.0
0,16175,69,274.0
0,16186,69,275.0
0,16496,39,493.0
0,16186,302,72.0
0,16496,302,73.0
0,16221,258,103.0
0,16186,38,510.0
0,16186,37,528.0
0,16450,236,132.0
0,16446,238,131.0
0,16048,27,816.0
0,16737,21,1049.0
0,16737,10,1743.0
0,16737,12,1596.0
0,16499,12,1597.0
0,16499,11,1678.0
0,16499,5,2077.0
0,16500,22,1009.0
0,16048,7,1954.0
0,16120,10,1744.0
0,16373,1,2332.0
0,16694,15,1388.0
0,16123,27,817.0
0,16694,27,818.0
0,16450,16,1330.0
0,16159,9,1820.0
0,16260,45,390.0
0,16351,10,1745.0
0,16395,12,1598.0
0,16502,22,1010.0
0,16516,6,2019.0
0,16558,15,1389.0
0,16503,1,2333.0
0,16583,202,144.0
0,16585,77,258.0
0,16306,12,1599.0
0,16509,12,1600.0
0,16596,9,1821.0
0,16514,36,547.0
0,16512,8,1892.0
0,16522,19,1143.0
0,16519,11,1679.0
0,16486,81,253.0
0,16673,21,1050.0
0,16675,21,1051.0
0,16676,21,1052.0
0,16130,15,1390.0
0,16583,25,890.0
0,16531,21,1053.0
0,16531,28,777.0
0,16531,13,1534.0
0,16293,106,203.0
0,16295,106,204.0
0,16772,106,205.0
0,16293,38,511.0
0,16728,8,1893.0
0,16293,43,415.0
0,16532,21,1054.0
0,16368,40,466.0
0,16530,40,467.0
0,16662,20,1102.0
0,16695,26,850.0
0,16183,17,1265.0
0,16293,27,819.0
0,16662,36,548.0
0,16294,34,600.0
0,16740,25,891.0
0,16159,222,136.0
0,16554,221,137.0
0,16703,14,1463.0
0,16248,11,1680.0
0,16691,77,259.0
0,16278,10,1746.0
0,16227,17,1266.0
0,16227,25,892.0
0,16446,28,778.0
0,16540,28,779.0
0,16447,26,851.0
0,16446,91,228.0
0,16447,85,238.0
0,16450,85,239.0
0,16724,17,1267.0
0,16120,18,1208.0
0,16054,13,1535.0
0,16396,1,2334.0
0,16078,22,1011.0
0,16771,42,436.0
0,16370,10,1747.0
0,16446,46,378.0
0,16446,29,755.0
0,16450,9,1822.0
0,16707,22,1012.0
0,16147,26,852.0
0,16287,840,27.0
0,16460,839,28.0
0,16472,839,29.0
0,16599,1136,18.0
0,16595,1133,19.0
0,16550,229,134.0
0,16594,229,135.0
0,16176,8,1894.0
0,16558,5,2078.0
0,16500,5,2079.0
0,16650,7,1955.0
0,16089,12,1601.0
0,16396,9,1823.0
0,16396,15,1391.0
0,16128,13,1536.0
0,16522,18,1209.0
0,16153,6,2020.0
0,16716,4,2130.0
0,16167,2,2224.0
0,16167,1,2335.0
0,16174,279,76.0
0,16730,279,77.0
0,16438,19,1144.0
0,16121,9,1824.0
0,16186,260,97.0
0,16501,31,684.0
0,16248,46,379.0
0,16324,33,630.0
0,16446,33,631.0
0,16247,10,1748.0
0,16248,10,1749.0
0,16450,58,303.0
0,16669,36,549.0
0,16668,31,685.0
0,16140,4,2131.0
0,16425,22,1013.0
0,16684,17,1268.0
0,16545,1,2336.0
0,16325,12,1602.0
0,16092,260,98.0
0,16127,19,1145.0
0,16734,14,1464.0
0,16541,1,2337.0
0,16264,40,468.0
0,16666,40,469.0
0,16081,13,1537.0
0,16433,22,1014.0
0,16730,48,361.0
0,16446,34,601.0
0,16450,29,756.0
0,16446,16,1331.0
0,16414,5,2080.0
0,16377,26,853.0
0,16522,74,264.0
0,16377,73,268.0
0,16665,23,965.0
0,16489,19,1146.0
0,16738,5,2081.0
0,16738,2,2225.0
0,16440,25,893.0
0,16435,21,1055.0
0,16614,4,2132.0
0,16450,28,780.0
0,16580,23,966.0
0,16583,23,967.0
0,16325,5,2082.0
0,16461,4,2133.0
0,16194,22,1015.0
0,16109,29,757.0
0,16694,1,2338.0
0,16694,26,854.0
0,16687,11,1681.0
0,16511,256,107.0
0,16338,3,2176.0
0,16446,25,894.0
0,16446,28,781.0
0,16446,27,820.0
0,16446,25,895.0
0,16539,25,896.0
0,16552,44,404.0
0,16560,4,2134.0
0,16064,12,1603.0
0,16044,23,968.0
0,16049,23,969.0
0,16740,14,1465.0
0,16051,21,1056.0
0,16575,1,2339.0
0,16577,1,2340.0
0,16597,23,970.0
0,16625,26,855.0
0,16625,9,1825.0
0,16632,23,971.0
0,16632,11,1682.0
0,16194,12,1604.0
0,16707,18,1210.0
0,16723,2,2226.0
0,16755,15,1392.0
0,16175,41,450.0
0,16730,41,451.0
0,16175,54,323.0
0,16446,30,715.0
0,16612,14,1466.0
0,16384,21,1057.0
0,16463,1,2341.0
0,16522,4,2135.0
0,16464,3,2177.0
0,16712,9,1826.0
0,16713,3,2178.0
0,16755,11,1683.0
0,16133,10,1750.0
0,16519,14,1467.0
0,16522,16,1332.0
0,16765,17,1269.0
0,16729,43,416.0
0,16325,34,602.0
0,16546,34,603.0
0,16713,9,1827.0
0,16580,26,856.0
0,16372,1,2342.0
0,16373,1,2343.0
0,16414,4,2136.0
0,16246,15,1393.0
0,16554,31,686.0
0,16553,19,1147.0
0,16552,27,821.0
0,16552,15,1394.0
0,16552,24,934.0
0,16552,7,1956.0
0,16561,5,2083.0
0,16557,6,2021.0
0,16557,4,2137.0
0,16168,8,1895.0
0,16563,14,1468.0
0,16168,5,2084.0
0,16558,19,1148.0
0,16544,24,935.0
0,16663,25,897.0
0,16369,2,2227.0
0,16389,2,2228.0
0,16615,41,452.0
0,16535,38,512.0
0,16494,50,350.0
0,16661,17,1270.0
0,16432,31,687.0
0,16390,26,857.0
0,16446,33,632.0
0,16111,46,380.0
0,16486,46,381.0
0,16494,17,1271.0
0,16227,12,1605.0
0,16252,43,417.0
0,16186,91,229.0
0,16262,91,230.0
0,16667,91,231.0
0,16186,24,936.0
0,16111,43,418.0
0,16111,10,1751.0
0,16111,1,2344.0
0,16486,1,2345.0
0,16111,67,279.0
0,16103,66,283.0
0,16486,66,284.0
0,16186,2733,7.0
0,16252,2732,8.0
0,16262,2732,9.0
0,16186,13,1538.0
0,16419,3,2179.0
0,16662,3,2180.0
0,16665,33,633.0
0,16181,141,172.0
0,16111,369,64.0
0,16106,368,66.0
0,16488,10,1752.0
0,16542,10,1753.0
0,16623,10,1754.0
0,16684,5,2085.0
0,16186,6722,1.0
0,16182,6721,2.0
0,16185,6721,3.0
0,16111,64,286.0
0,16486,10,1755.0
0,16053,30,716.0
0,16345,12,1606.0
0,16631,20,1103.0
0,16377,23,972.0
0,16522,25,898.0
0,16521,24,937.0
0,16525,24,938.0
0,16522,8,1896.0
0,16524,7,1957.0
0,16522,20,1104.0
0,16524,20,1105.0
0,16244,1,2346.0
0,16244,10,1756.0
0,16749,17,1272.0
0,16522,10,1757.0
0,16421,1,2347.0
0,16503,11,1684.0
0,16248,22,1016.0
0,16730,41,453.0
0,16386,9,1828.0
0,16730,38,513.0
0,16728,37,529.0
0,16174,44,405.0
0,16248,58,304.0
0,16250,58,305.0
0,16046,11,1685.0
0,16063,11,1686.0
0,16143,85,240.0
0,16343,85,241.0
0,16356,85,242.0
0,16343,22,1017.0
0,16060,30,717.0
0,16057,2,2229.0
0,16522,14,1469.0
0,16048,30,718.0
0,16049,30,719.0
0,16044,12,1607.0
0,16048,41,454.0
0,16048,84,245.0
0,16044,83,246.0
0,16048,18,1211.0
0,16766,11,1687.0
0,16238,264,90.0
0,16270,264,91.0
0,16244,11,1688.0
0,16048,17,1273.0
0,16049,21,1058.0
0,16425,1,2348.0
0,16377,20,1106.0
0,16165,29,758.0
0,16325,74,265.0
0,16048,36,550.0
0,16301,1,2349.0
0,16377,15,1395.0
0,16268,4,2138.0
0,16526,10,1758.0
0,16371,6,2022.0
0,16522,54,324.0
0,16377,53,332.0
0,16662,53,333.0
0,16538,29,759.0
0,16632,13,1539.0
0,16636,7,1958.0
0,16637,25,899.0
0,16114,95,221.0
0,16326,95,222.0
0,16048,35,569.0
0,16730,6,2023.0
0,16730,6,2024.0
0,16103,40,470.0
0,16048,114,195.0
0,16754,14,1470.0
0,16376,18,1212.0
0,16602,2,2230.0
0,16244,435,50.0
0,16486,435,51.0
0,16271,5,2086.0
0,16273,5,2087.0
0,16111,9,1829.0
0,16255,25,900.0
0,16669,46,382.0
0,16111,146,166.0
0,16272,145,168.0
0,16276,145,169.0
0,16275,5,2088.0
0,16377,11,1689.0
0,16194,135,182.0
0,16244,273,82.0
0,16768,16,1333.0
0,16244,6,2025.0
0,16274,14,1471.0
0,16249,1,2350.0
0,16242,33,634.0
0,16479,6,2026.0
0,16102,26,858.0
0,16102,36,551.0
0,16102,18,1213.0
0,16306,5,2089.0
0,16306,12,1608.0
0,16246,67,280.0
0,16446,67,281.0
0,16578,31,688.0
0,16194,21,1059.0
0,16195,17,1274.0
0,16196,1,2351.0
0,16581,21,1060.0
0,16759,1,2352.0
0,16759,7,1959.0
0,16627,4,2139.0
0,16564,21,1061.0
0,16312,1,2353.0
0,16313,1,2354.0
0,16740,42,437.0
0,16564,40,471.0
0,16742,40,472.0
0,16571,21,1062.0
0,16578,139,178.0
0,16096,138,179.0
0,16097,138,180.0
0,16520,49,355.0
0,16576,49,356.0
0,16520,65,285.0
0,16576,61,294.0
0,16575,665,39.0
0,16576,665,40.0
0,16575,19,1149.0
0,16576,19,1150.0
0,16217,789,32.0
0,16520,789,33.0
0,16576,788,34.0
0,16576,154,162.0
0,16491,151,163.0
0,16520,151,164.0
0,16576,32,659.0
0,16576,1,2355.0
0,16574,1,2356.0
0,16580,15,1396.0
0,16580,2,2231.0
0,16583,2,2232.0
0,16583,13,1540.0
0,16583,19,1151.0
0,16583,19,1152.0
0,16583,15,1397.0
0,16581,18,1214.0
0,16589,7,1960.0
0,16589,17,1275.0
0,16453,1,2357.0
0,16589,16,1334.0
0,16664,34,604.0
0,16669,37,530.0
0,16668,83,247.0
0,16697,83,248.0
0,16669,1,2358.0
0,16590,11,1690.0
0,16319,9,1830.0
0,16323,9,1831.0
0,16397,13,1541.0
0,16507,6,2027.0
0,16306,18,1215.0
0,16306,15,1398.0
0,16342,2,2233.0
0,16434,54,325.0
0,16599,28,782.0
0,16593,11,1691.0
0,16599,15,1399.0
0,16594,14,1472.0
0,16599,28,783.0
0,16597,26,859.0
0,16599,1,2359.0
0,16599,22,1018.0
0,16599,15,1400.0
0,16593,10,1759.0
0,16599,10,1760.0
0,16594,34,605.0
0,16599,23,973.0
0,16599,11,1692.0
0,16599,16,1335.0
0,16591,2,2234.0
0,16599,14,1473.0
0,16516,19,1153.0
0,16599,14,1474.0
0,16651,19,1154.0
0,16597,14,1475.0
0,16599,11,1693.0
0,16599,11,1694.0
0,16599,15,1401.0
0,16599,1,2360.0
0,16595,1,2361.0
0,16595,11,1695.0
0,16042,19,1155.0
0,16599,19,1156.0
0,16220,8,1897.0
0,16337,1,2362.0
0,16744,4,2140.0
0,16052,9,1832.0
0,16601,9,1833.0
0,16232,9,1834.0
0,16760,3,2181.0
0,16760,141,173.0
0,16186,255,108.0
0,16252,45,391.0
0,16186,261,96.0
0,16252,259,101.0
0,16186,41,455.0
0,16429,41,456.0
0,16186,54,326.0
0,16596,6,2028.0
0,16596,52,338.0
0,16596,36,552.0
0,16572,46,383.0
0,16595,121,190.0
0,16596,121,191.0
0,16596,2,2235.0
0,16596,25,901.0
0,16596,45,392.0
0,16596,6,2029.0
0,16596,121,192.0
0,16596,7,1961.0
0,16596,17,1276.0
0,16443,2,2236.0
0,16186,10,1761.0
0,16185,7,1962.0
0,16263,7,1963.0
0,16386,268,86.0
0,16186,1,2363.0
0,16186,43,419.0
0,16387,38,514.0
0,16186,296,74.0
0,16179,252,113.0
0,16179,274,80.0
0,16386,274,81.0
0,16186,819,31.0
0,16186,250,121.0
0,16154,18,1216.0
0,16155,15,1402.0
0,16292,16,1336.0
0,16050,1,2364.0
0,16687,15,1403.0
0,16320,19,1157.0
0,16322,10,1762.0
0,16243,31,689.0
0,16669,36,553.0
0,16607,23,974.0
0,16611,43,420.0
0,16215,23,975.0
0,16614,18,1217.0
0,16423,8,1898.0
0,16646,8,1899.0
0,16422,6,2030.0
0,16143,18,1218.0
0,16189,1,2365.0
0,16734,17,1277.0
0,16347,12,1609.0
0,16566,12,1610.0
0,16084,36,554.0
0,16159,1,2366.0
0,16067,14,1476.0
0,16139,12,1611.0
0,16139,8,1900.0
0,16139,10,1763.0
0,16139,15,1404.0
0,16040,3,2182.0
0,16087,15,1405.0
0,16306,15,1406.0
0,16444,15,1407.0
0,16306,17,1278.0
0,16603,17,1279.0
0,16657,3,2183.0
0,16444,17,1280.0
0,16306,25,902.0
0,16444,19,1158.0
0,16087,12,1612.0
0,16306,10,1764.0
0,16087,12,1613.0
0,16082,32,660.0
0,16321,1,2367.0
0,16306,8,1901.0
0,16306,13,1542.0
0,16306,12,1614.0
0,16045,11,1696.0
0,16248,28,784.0
0,16687,22,1019.0
0,16120,5,2090.0
0,16625,1,2368.0
0,16625,1,2369.0
0,16625,2,2237.0
0,16172,1,2370.0
0,16625,16,1337.0
0,16251,1495,15.0
0,16621,1495,16.0
0,16622,1495,17.0
0,16172,11,1697.0
0,16625,25,903.0
0,16181,32,661.0
0,16623,39,494.0
0,16222,8,1902.0
0,16320,16,1338.0
0,16186,7,1964.0
0,16186,253,112.0
0,16186,833,30.0
0,16186,33,635.0
0,16668,33,636.0
0,16178,5,2091.0
0,16387,5,2092.0
0,16669,96,220.0
0,16668,94,225.0
0,16669,862,22.0
0,16668,858,26.0
0,16363,11,1698.0
0,16554,33,637.0
0,16669,28,785.0
0,16572,203,142.0
0,16572,3,2184.0
0,16576,3,2185.0
0,16049,16,1339.0
0,16596,1,2371.0
0,16651,20,1107.0
0,16509,23,976.0
0,16687,23,977.0
0,16306,97,218.0
0,16123,25,904.0
0,16509,23,978.0
0,16438,11,1699.0
0,16446,39,495.0
0,16446,52,339.0
0,16632,17,1281.0
0,16302,2,2238.0
0,16430,18,1219.0
0,16634,34,606.0
0,16413,15,1408.0
0,16049,39,496.0
0,16049,9,1835.0
0,16224,8,1903.0
0,16049,41,457.0
0,16267,34,607.0
0,16486,21,1063.0
0,16635,47,369.0
0,16635,23,979.0
0,16494,43,421.0
0,16049,42,438.0
0,16175,35,570.0
0,16583,3,2186.0
0,16583,6,2031.0
0,16637,21,1064.0
0,16637,17,1282.0
0,16637,18,1220.0
0,16636,11,1700.0
0,16638,1,2372.0
0,16219,10,1765.0
0,16130,13,1543.0
0,16366,14,1477.0
0,16111,19,1159.0
0,16198,1,2373.0
0,16199,27,822.0
0,16100,34,608.0
0,16484,22,1020.0
0,16450,25,905.0
0,16515,7,1965.0
0,16711,1,2374.0
0,16640,14,1478.0
0,16450,19,1160.0
0,16450,24,939.0
0,16450,46,384.0
0,16647,24,940.0
0,16664,28,786.0
0,16297,12,1615.0
0,16684,12,1616.0
0,16669,49,357.0
0,16216,1,2375.0
0,16105,3,2187.0
0,16752,3,2188.0
0,16111,132,185.0
0,16111,85,243.0
0,16111,14,1479.0
0,16361,54,327.0
0,16361,245,124.0
0,16139,8,1904.0
0,16496,47,370.0
0,16729,43,422.0
0,16730,43,423.0
0,16650,9,1836.0
0,16231,10,1766.0
0,16568,13,1544.0
0,16112,12,1617.0
0,16133,12,1618.0
0,16652,2,2239.0
0,16193,26,860.0
0,16522,27,823.0
0,16450,13,1545.0
0,16558,20,1108.0
0,16653,6,2032.0
0,16565,10,1767.0
0,16601,10,1768.0
0,16467,9,1837.0
0,16730,32,662.0
0,16730,27,824.0
0,16159,6,2033.0
0,16306,44,406.0
0,16658,68,278.0
0,16306,13,1546.0
0,16545,13,1547.0
0,16551,13,1548.0
0,16658,19,1161.0
0,16087,9,1838.0
0,16442,9,1839.0
0,16306,13,1549.0
0,16087,8,1905.0
0,16619,25,906.0
0,16442,16,1340.0
0,16194,6,2034.0
0,16656,1,2376.0
0,16351,78,256.0
0,16325,19,1162.0
0,16113,28,787.0
0,16114,27,825.0
0,16325,8,1906.0
0,16325,13,1550.0
0,16325,11,1701.0
0,16325,1,2377.0
0,16659,42,439.0
0,16055,11,1702.0
0,16055,9,1840.0
0,16054,28,788.0
0,16403,15,1409.0
0,16194,19,1163.0
0,16194,15,1410.0
0,16194,27,826.0
0,16194,17,1283.0
0,16384,43,424.0
0,16396,4,2141.0
0,16396,998,21.0
0,16396,1,2378.0
0,16669,244,125.0
0,16669,67,282.0
0,16669,31,690.0
0,16669,28,789.0
0,16668,40,473.0
0,16348,17,1284.0
0,16567,17,1285.0
0,16740,17,1286.0
0,16507,14,1480.0
0,16159,18,1221.0
0,16159,9,1841.0
0,16381,88,234.0
0,16159,562,45.0
0,16337,1,2379.0
0,16683,1,2380.0
0,16613,1,2381.0
0,16682,11,1703.0
0,16683,9,1842.0
0,16707,12,1619.0
0,16310,10,1769.0
0,16567,18,1222.0
0,16215,15,1411.0
0,16707,15,1412.0
0,16413,1,2382.0
0,16257,1,2383.0
0,16244,36,555.0
0,16624,45,393.0
0,16411,46,385.0
0,16175,30,720.0
0,16738,19,1164.0
0,16750,24,941.0
0,16486,26,861.0
0,16688,5,2093.0
0,16689,22,1021.0
0,16690,8,1907.0
0,16689,13,1551.0
0,16159,2,2240.0
0,16697,8,1908.0
0,16696,37,531.0
0,16698,17,1287.0
0,16669,26,862.0
0,16183,50,351.0
0,16699,22,1022.0
0,16700,98,216.0
0,16338,252,114.0
0,16528,252,115.0
0,16527,36,556.0
0,16701,34,609.0
0,16048,36,557.0
0,16048,7,1966.0
0,16485,1,2384.0
0,16485,33,638.0
0,16102,32,663.0
0,16529,1,2385.0
0,16529,9,1843.0
0,16529,10,1770.0
0,16079,3,2189.0
0,16081,3,2190.0
0,16081,40,474.0
0,16494,21,1065.0
0,16231,16,1341.0
0,16708,15,1413.0
0,16297,14,1481.0
0,16310,9,1844.0
0,16310,17,1288.0
0,16310,14,1482.0
0,16310,9,1845.0
0,16310,16,1342.0
0,16310,21,1066.0
0,16377,35,571.0
0,16548,26,863.0
0,16712,1,2386.0
0,16714,1,2387.0
0,16469,120,193.0
0,16462,2,2241.0
0,16712,7,1967.0
0,16712,1,2388.0
0,16464,7,1968.0
0,16712,3,2191.0
0,16244,2098,10.0
0,16611,2089,11.0
0,16244,81,254.0
0,16244,28,790.0
0,16606,12,1620.0
0,16265,163,158.0
0,16244,33,639.0
0,16605,277,78.0
0,16244,34,610.0
0,16244,30,721.0
0,16244,43,425.0
0,16470,6,2035.0
0,16456,7,1969.0
0,16714,1,2389.0
0,16722,12,1621.0
0,16715,1,2390.0
0,16377,11,1704.0
0,16580,8,1909.0
0,16446,11,1705.0
0,16280,12,1622.0
0,16183,62,292.0
0,16183,25,907.0
0,16248,10,1771.0
0,16716,5,2094.0
0,16054,3,2192.0
0,16720,16,1343.0
0,16719,23,980.0
0,16288,4,2142.0
0,16720,9,1846.0
0,16466,12,1623.0
0,16460,403,55.0
0,16465,403,56.0
0,16466,403,57.0
0,16643,8,1910.0
0,16192,166,155.0
0,16280,166,156.0
0,16719,44,407.0
0,16744,16,1344.0
0,16649,21,1067.0
0,16191,23,981.0
0,16159,40,475.0
0,16527,35,572.0
0,16529,18,1223.0
0,16292,1,2391.0
0,16572,1,2392.0
0,16662,52,340.0
0,16159,17,1289.0
0,16693,11,1706.0
0,16248,34,611.0
0,16446,15,1414.0
0,16446,15,1415.0
0,16724,15,1416.0
0,16446,26,864.0
0,16450,26,865.0
0,16449,25,908.0
0,16725,13,1552.0
0,16089,4,2143.0
0,16089,7,1970.0
0,16090,8,1911.0
0,16089,13,1553.0
0,16090,13,1554.0
0,16090,10,1772.0
0,16401,11,1707.0
0,16090,12,1624.0
0,16090,10,1773.0
0,16090,7,1971.0
0,16090,6,2036.0
0,16117,5,2095.0
0,16202,9,1847.0
0,16425,25,909.0
0,16430,18,1224.0
0,16729,258,104.0
0,16726,98,217.0
0,16248,97,219.0
0,16244,24,942.0
0,16496,25,910.0
0,16730,38,515.0
0,16325,30,722.0
0,16130,7,1972.0
0,16702,5,2096.0
0,16450,16,1345.0
0,16450,6,2037.0
0,16090,13,1555.0
0,16089,6,2038.0
0,16090,10,1774.0
0,16089,5,2097.0
0,16402,10,1775.0
0,16090,8,1912.0
0,16090,5,2098.0
0,16734,6,2039.0
0,16558,11,1708.0
0,16179,259,102.0
0,16599,5,2099.0
0,16159,18,1225.0
0,16679,15,1417.0
0,16672,13,1556.0
0,16677,13,1557.0
0,16049,19,1165.0
0,16457,2,2242.0
0,16500,3,2193.0
0,16121,2,2243.0
0,16421,183,149.0
0,16756,183,150.0
0,16755,38,516.0
0,16385,37,532.0
0,16421,37,533.0
0,16601,5,2100.0
0,16049,33,640.0
0,16241,55,316.0
0,16583,12,1625.0
0,16175,26,866.0
0,16730,250,122.0
0,16730,2,2244.0
0,16175,34,612.0
0,16730,31,691.0
0,16728,30,723.0
0,16175,29,760.0
0,16450,47,371.0
0,16686,252,116.0
0,16729,252,117.0
0,16730,252,118.0
0,16198,10,1776.0
0,16420,62,293.0
0,16198,33,641.0
0,16142,31,692.0
0,16248,36,558.0
0,16707,19,1166.0
0,16152,21,1068.0
0,16663,47,372.0
0,16733,9,1848.0
0,16734,9,1849.0
0,16446,30,724.0
0,16081,221,138.0
0,16357,9,1850.0
0,16351,4,2144.0
0,16130,12,1626.0
0,16583,7,1973.0
0,16048,8,1913.0
0,16159,14,1483.0
0,16477,69,276.0
0,16159,21,1069.0
0,16407,9,1851.0
0,16738,7,1974.0
0,16738,27,827.0
0,16738,2,2245.0
0,16630,12,1627.0
0,16558,15,1418.0
0,16558,11,1709.0
0,16759,77,260.0
0,16743,17,1290.0
0,16521,7,1975.0
0,16419,6,2040.0
0,16522,21,1070.0
0,16536,25,911.0
0,16537,25,912.0
0,16194,14,1484.0
0,16192,1,2393.0
0,16714,1,2394.0
0,16720,1,2395.0
0,16197,54,328.0
0,16288,54,329.0
0,16714,54,330.0
0,16744,40,476.0
0,16745,40,477.0
0,16746,40,478.0
0,16744,28,791.0
0,16054,1,2396.0
0,16054,21,1071.0
0,16289,3,2194.0
0,16054,1,2397.0
0,16244,37,534.0
0,16747,17,1291.0
0,16750,19,1167.0
0,16484,17,1292.0
0,16751,17,1293.0
0,16244,2,2246.0
0,16748,2,2247.0
0,16667,689,37.0
0,16669,689,38.0
0,16669,1,2398.0
0,16141,1,2399.0
0,16175,1,2400.0
0,16115,9,1852.0
0,16445,109,198.0
0,16066,27,828.0
0,16558,6,2041.0
0,16774,11,1710.0
0,16744,26,867.0
0,16744,26,868.0
0,16752,22,1023.0
0,16105,23,982.0
0,16105,16,1346.0
0,16519,7,1976.0
0,16715,3,2195.0
0,16715,1,2401.0
0,16714,5,2101.0
0,16650,8,1914.0
0,16650,4,2145.0
0,16598,10,1777.0
0,16450,2,2248.0
0,16044,34,613.0
0,16048,34,614.0
0,16048,63,291.0
0,16446,58,306.0
0,16449,37,535.0
0,16555,1,2402.0
0,16562,2,2249.0
0,16557,14,1485.0
0,16285,7,1977.0
0,16285,2,2250.0
0,16609,23,983.0
0,16049,44,408.0
0,16049,55,317.0
0,16205,1,2403.0
0,16207,1,2404.0
0,16620,8,1915.0
0,16620,120,194.0
0,16325,27,829.0
0,16325,32,664.0
0,16310,22,1024.0
0,16504,1,2405.0
0,16753,3,2196.0
0,16497,14,1486.0
0,16159,13,1558.0
0,16450,31,693.0
0,16583,50,352.0
0,16125,47,373.0
0,16582,46,386.0
0,16583,10,1778.0
0,16125,22,1025.0
0,16361,15,1419.0
0,16522,1,2406.0
0,16757,1,2407.0
0,16755,42,440.0
0,16757,15,1420.0
0,16303,76,262.0
0,16755,76,263.0
0,16602,16,1347.0
0,16385,18,1226.0
0,16250,1,2408.0
0,16315,1,2409.0
0,16151,13,1559.0
0,16306,12,1628.0
0,16584,12,1629.0
0,16583,19,1168.0
0,16419,4,2146.0
0,16256,10,1779.0
0,16198,9,1853.0
0,16258,9,1854.0
0,16254,272,83.0
0,16744,19,1169.0
0,16100,27,830.0
0,16583,15,1421.0
0,16583,25,913.0
0,16450,9,1855.0
0,16662,31,694.0
0,16507,3,2197.0
0,16244,37,536.0
0,16673,18,1227.0
0,16674,6,2042.0
0,16673,13,1560.0
0,16689,1,2410.0
0,16690,13,1561.0
0,16693,13,1562.0
0,16377,55,318.0
0,16632,55,319.0
0,16763,55,320.0
0,16425,18,1228.0
0,16425,18,1229.0
0,16547,18,1230.0
0,16708,24,943.0
0,16708,21,1072.0
0,16310,15,1422.0
0,16694,25,914.0
0,16694,3,2198.0
0,16494,61,295.0
0,16436,21,1073.0
0,16306,22,1026.0
0,16338,15,1423.0
0,16338,23,984.0
0,16300,26,869.0
0,16231,21,1074.0
0,16774,16,1348.0
0,16775,14,1487.0
0,16774,17,1294.0
0,16769,16,1349.0
0,16769,8,1916.0
0,16769,21,1075.0
0,16716,4,2147.0
0,16496,26,870.0
0,16730,40,479.0
0,16100,33,642.0
0,16175,260,99.0
0,16730,25,915.0
0,16111,17,1295.0
0,16090,10,1780.0
0,16090,7,1978.0
0,16090,6,2043.0
0,16090,12,1630.0
0,16090,11,1711.0
0,16089,11,1712.0
0,16090,13,1563.0
0,16090,12,1631.0
0,16090,8,1917.0
0,16090,13,1564.0
0,16090,11,1713.0
0,16090,15,1424.0
0,16090,8,1918.0
0,16090,13,1565.0
0,16090,8,1919.0
0,16090,10,1781.0
0,16641,2,2251.0
0,16736,1,2411.0
0,16159,10,1782.0
0,16149,12,1632.0
0,16774,1,2412.0
0,16325,19,1170.0
0,16325,12,1633.0
0,16325,8,1920.0
0,16325,14,1488.0
0,16325,15,1425.0
0,16325,16,1350.0
0,16325,5,2102.0
0,16325,5,2103.0
0,16325,10,1783.0
0,16325,10,1784.0
0,16325,10,1785.0
0,16325,11,1714.0
0,16149,13,1566.0
0,16773,13,1567.0
0,16450,17,1296.0
0,16581,6,2044.0
0,16130,2,2252.0
0,16583,1,2413.0
0,16581,8,1921.0
0,16583,10,1786.0
